timestamp,q1_t1,q4_t1
2025-04-17 19:39:27.091824,5.944905712929837,8.622091674116142
2025-04-17 19:41:52.848935,6.252417136531233,8.628254000048864
2025-04-17 19:44:18.691095,6.118548830015059,7.072228935758117
2025-04-17 19:46:44.608989,5.75207002522246,9.07215497036608
2025-04-17 19:49:10.475525,7.45861398819699,8.750104666632067
2025-04-17 19:51:36.336251,5.175135624992101,8.1482154750475
2025-04-17 19:54:02.266794,6.062688240617416,7.711164287484555
2025-04-17 19:56:28.163991,6.548914439827391,8.779573182349274
2025-04-17 19:58:54.088398,5.924980176117878,9.511797811533546
2025-04-17 20:01:19.985149,6.223884370660103,8.159569780919556
2025-04-17 20:03:45.927923,6.142361588673093,8.22021101098986
2025-04-17 20:06:11.844099,6.045204181883683,6.754467820052703
2025-04-17 20:08:37.736743,6.131839831438734,8.5789845235273
2025-04-17 20:11:03.641958,6.288851176903356,8.518900248502392
2025-04-17 20:13:29.533450,6.336691778310672,8.198816385933714
2025-04-17 20:15:55.456211,5.692425562266261,7.2863838910457135
2025-04-17 20:18:21.363344,6.119988082330985,8.047927990475436
2025-04-17 20:20:47.284847,7.3918353050301855,8.502874852643277
2025-04-17 20:23:13.175167,7.370404138462004,8.857482333467
2025-04-17 20:25:39.111641,5.159270054782215,9.072030727837536
2025-04-17 20:28:05.019258,5.422966167458284,9.11727290565032
2025-04-17 20:30:30.915199,6.7508322844934225,7.467832431554062
2025-04-17 20:32:56.824681,7.36154189395854,8.626511206441739
2025-04-17 20:35:22.586256,5.785176428426735,7.566842774431493
2025-04-17 20:37:48.265126,6.4857982286052325,10.19207097549404
2025-04-17 20:40:14.202667,6.749472886960468,9.28472396546566
2025-04-17 20:42:40.145254,6.791338791745946,9.417089031932386
2025-04-17 20:50:22.585655,6.602202684005333,8.790382599406797
2025-04-17 20:52:48.482523,6.18287587770934,9.218733480257708
2025-04-17 20:55:14.695159,6.169771892494387,11.645175350238027
2025-04-17 20:57:40.986225,6.083705881577525,8.594084585891316
2025-04-17 21:00:07.212378,6.350084399249533,11.190260230040902
2025-04-17 21:02:33.448018,6.765956493215344,8.010332680782335
2025-04-17 21:04:59.638029,6.041619169379429,9.427042020213607
2025-04-17 21:07:25.745131,5.356293433200388,9.963737113914963
2025-04-17 21:09:51.952349,5.999202903691004,9.880024178127654
2025-04-17 21:12:18.191247,6.179339642763175,10.81042058594018
2025-04-17 21:14:44.405152,5.504729413841152,9.55162452024205
2025-04-17 21:17:10.672095,5.768740177111748,11.447540141829132
2025-04-17 21:19:36.801502,6.299976246134456,10.957163725378996
2025-04-17 21:22:02.968417,5.380928265948992,8.110834266670903
2025-04-17 21:24:29.188250,5.67380081999159,8.730955649282144
2025-04-17 21:26:55.431389,5.910436886453436,7.5953156238581485
2025-04-17 21:29:21.650852,5.520242187436377,9.834366628209404
2025-04-17 21:31:47.876228,6.303465139874403,11.808553584738455
2025-04-17 21:34:14.118237,5.54391374522849,9.79986738624183
2025-04-17 21:36:40.401274,7.192962386782021,10.530333190517029
2025-04-17 21:39:06.630940,4.627462061208524,10.829293866526113
2025-04-17 21:41:32.809305,6.258869954954299,12.152391816352663
2025-04-17 21:43:59.046452,5.615823601415544,9.295015847365121
2025-04-17 21:46:25.287441,6.536521212261719,10.655550366682768
2025-04-17 21:48:51.587224,6.213339969774114,8.364308082518562
2025-04-17 21:51:17.861098,6.924501907194568,9.375710814498467
2025-04-17 21:53:44.141135,6.472466235716914,10.939925762768189
2025-04-17 21:56:10.439333,6.019225109816165,10.432065767510759
2025-04-17 21:58:36.732276,6.062019840613706,9.950218156444134
2025-04-17 22:01:02.988202,6.87663752295566,11.85446826250326
2025-04-17 22:03:28.878973,5.566730212557038,11.530558072805253
2025-04-17 22:05:55.100380,5.685846710465578,10.61456596983457
2025-04-17 22:08:21.284081,5.1374650902725785,10.745776024834608
2025-04-17 22:10:47.564068,6.794015975914127,10.222333942874817
2025-04-17 22:13:13.829978,5.676251764625059,10.500252701785573
2025-04-17 22:15:40.083924,6.350183374459217,10.190813573338547
2025-04-17 22:18:06.345158,5.85508229779072,10.471665167078413
2025-04-17 22:20:32.162306,6.490689823918097,11.109952942110409
2025-04-17 22:22:58.403526,6.795213257649393,10.00345858173408
2025-04-17 22:25:24.642863,5.36228621871146,8.930434228818894
2025-04-17 22:27:50.915027,5.84696411811451,8.846277826959131
2025-04-17 22:30:17.152540,5.67584103598057,12.069581666552377
2025-04-17 22:32:43.394619,6.314059179555111,11.01154876384419
2025-04-17 22:35:09.669477,5.139150554556937,9.676413245131474
2025-04-17 22:37:35.950204,5.671134299659833,12.22878004848027
2025-04-17 22:40:02.223450,6.890569403422889,11.448898943117923
2025-04-17 22:42:28.496284,5.187050137786892,10.311663538152983
2025-04-17 22:44:54.745140,7.3688549372758665,10.148299162805957
2025-04-17 22:47:20.995515,6.472643917343316,11.961322909349645
2025-04-17 22:49:47.250058,5.63282720479884,11.627615387316046
2025-04-17 22:52:13.536352,5.984626800460196,9.667822678743713
2025-04-17 22:54:39.815630,6.051349678838954,12.651621406968394
2025-04-17 22:57:06.107176,6.510496631779755,11.125709827744084
2025-04-17 22:59:32.367128,6.974322684390357,8.838915198267706
2025-04-17 23:01:58.650513,6.085309991594443,10.492094495135321

